진료년도,시도,진료과목,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2016,서울,치주과,150058 ,272116 ,14746408640 ,8643671020 
2016,서울,치과보존과,259839 ,663662 ,35642082410 ,18340217890 
2016,서울,구강내과,37033 ,109526 ,5567996640 ,3364141850 
2016,서울,영상치의학과,1517 ,1577 ,88604920 ,55000810 
2016,서울,구강병리과,10 ,10 ,410770 ,246970 
2016,서울,예방치과,1999 ,2125 ,93097960 ,56024760 
2016,서울,한방내과,59434 ,299358 ,18565166790 ,13647704980 
2016,서울,한방부인과,4832 ,21183 ,645597760 ,424435800 
2016,서울,한방소아과,4502 ,11825 ,324335920 ,216374910 
2016,서울,한방안·이비인후·피부과,4337 ,26789 ,1079569440 ,713284560 
2016,서울,한방신경정신과,1659 ,7016 ,477211740 ,337256860 
2016,서울,침구과,39764 ,247290 ,10779411650 ,7436246950 
2016,서울,한방재활의학과,48712 ,286424 ,16894208000 ,11443261790 
2016,서울,사상체질과,1464 ,9398 ,726129460 ,540122790 
2016,서울,한방응급,943 ,1809 ,89427560 ,62208040 
2016,부산,일반의,1408 ,6179 ,895537630 ,689379520 
2016,부산,내과,973490 ,4684323 ,921726046280 ,730606992750 
2016,부산,신경과,180646 ,676741 ,99134208930 ,71284398650 
2016,부산,정신건강의학과,57458 ,397327 ,82678470230 ,60947770040 
2016,부산,외과,264019 ,935162 ,290547150410 ,237217031980 
2016,부산,정형외과,563519 ,2558347 ,364391593010 ,266403202160 
2016,부산,신경외과,177185 ,609422 ,177263131160 ,140942427550 
2016,부산,흉부외과,27522 ,83225 ,46565001980 ,39176342430 
2016,부산,성형외과,22940 ,75179 ,10990893040 ,7669695670 
2016,부산,마취통증의학과,33489 ,101321 ,11559772260 ,7911446490 
2016,부산,산부인과,294910 ,1190879 ,142772071550 ,111255170040 
2016,부산,소아청소년과,307212 ,2378070 ,141501455830 ,114892185630 
2016,부산,안과,174379 ,507274 ,49583369140 ,32762932350 
2016,부산,이비인후과,147413 ,417425 ,44259332020 ,31076002110 
2016,부산,피부과,63397 ,187512 ,8499554000 ,4522015310 
2016,부산,비뇨의학과,93859 ,359226 ,50448722170 ,37027818050 
2016,부산,영상의학과,10552 ,22641 ,1715585120 ,1218355440 
2016,부산,방사선종양학과,6384 ,86593 ,24135645080 ,22877801070 
2016,부산,진단검사의학과,335 ,831 ,1033161680 ,776419080 
2016,부산,결핵과,10 ,10 ,21388830 ,16018390 
2016,부산,재활의학과,53043 ,484797 ,131130165090 ,100340742770 
2016,부산,핵의학과,4232 ,16034 ,2682608230 ,2455736120 
2016,부산,가정의학과,119692 ,335201 ,185924001060 ,138872700940 
2016,부산,응급의학과,322692 ,431863 ,41959879520 ,24416928650 
2016,부산,직업환경의학과,311 ,469 ,11441940 ,1829340 
2016,부산,예방의학과,6 ,7 ,105080 ,73690 
2016,부산,치과,7884 ,13229 ,618869060 ,363080500 
2016,부산,구강악안면외과,47248 ,100556 ,5042158920 ,2862138600 
2016,부산,치과보철과,6179 ,14990 ,4268983860 ,2133600600 
2016,부산,치과교정과,602 ,648 ,34732730 ,20098390 
2016,부산,소아치과,2409 ,3390 ,120284440 ,75720690 
2016,부산,치주과,51844 ,103159 ,4300227490 ,2530203160 
2016,부산,치과보존과,77525 ,210099 ,10196468260 ,5382640720 
2016,부산,구강내과,1611 ,3486 ,170276140 ,53342840 
2016,부산,영상치의학과,46 ,46 ,3932030 ,2378430 
2016,부산,예방치과,7 ,7 ,255440 ,153740 
2016,부산,한방내과,35697 ,215826 ,18238669160 ,14285255180 
2016,부산,한방부인과,1686 ,8325 ,655803380 ,479523690 
2016,부산,한방소아과,385 ,1730 ,53857770 ,37051370 
2016,부산,한방안·이비인후·피부과,2724 ,13661 ,836912740 ,580500670 
2016,부산,한방신경정신과,370 ,3377 ,190201660 ,139258990 
2016,부산,침구과,11605 ,70641 ,4679178830 ,3477546160 
2016,부산,한방재활의학과,8906 ,54148 ,4193719080 ,2923108800 
2016,부산,사상체질과,514 ,4540 ,170209720 ,116093510 
2016,인천,일반의,67 ,106 ,21635030 ,16449130 
2016,인천,내과,541725 ,2418748 ,466577612970 ,365883472490 
2016,인천,신경과,80708 ,273513 ,48035604660 ,33607512430 
2016,인천,정신건강의학과,40890 ,236149 ,55195278100 ,40213668680 
2016,인천,외과,117671 ,382100 ,139856158420 ,115951505670 
2016,인천,정형외과,343357 ,1352470 ,204842288350 ,150197641670 
2016,인천,신경외과,152648 ,470981 ,109806081990 ,85638001860 
2016,인천,흉부외과,9303 ,23332 ,16522984740 ,14187974350 
2016,인천,성형외과,13694 ,44232 ,5260709610 ,3485811810 
2016,인천,마취통증의학과,20475 ,65749 ,4274018860 ,2401707370 
2016,인천,산부인과,165438 ,651978 ,67781790550 ,52157677910 
2016,인천,소아청소년과,114115 ,607824 ,50841280990 ,40653359230 
2016,인천,안과,118033 ,302596 ,31643036190 ,20944973780 
2016,인천,이비인후과,123975 ,346292 ,29142481030 ,18659366450 
2016,인천,피부과,48664 ,152715 ,6938839720 ,3024870110 
2016,인천,비뇨의학과,63753 ,211202 ,26058924930 ,17807659490 
2016,인천,영상의학과,1276 ,1932 ,224030720 ,114500830 
2016,인천,방사선종양학과,3193 ,50281 ,13499052870 ,12820300870 
2016,인천,진단검사의학과,297 ,306 ,3236570 ,1641170 
2016,인천,재활의학과,35090 ,238299 ,83674508060 ,64224613310 
2016,인천,핵의학과,462 ,1473 ,427204790 ,400053070 
2016,인천,가정의학과,49111 ,137911 ,46297965140 ,35322736640 
2016,인천,응급의학과,271448 ,356561 ,54987610780 ,34382933280 
2016,인천,직업환경의학과,256 ,459 ,15931120 ,4485620 
2016,인천,예방의학과,3 ,3 ,52230 ,31430 
2016,인천,치과,909 ,2411 ,122747290 ,63918160 
2016,인천,구강악안면외과,21553 ,52762 ,2881129830 ,1467076670 
2016,인천,치과보철과,1056 ,2667 ,780816620 ,393546640 
2016,인천,치과교정과,26 ,27 ,1027300 ,609400 
2016,인천,소아치과,1101 ,1509 ,60066380 ,38189680 
2016,인천,치주과,11027 ,16435 ,813329970 ,485270310 
2016,인천,치과보존과,32021 ,71841 ,3983569330 ,1951320210 
2016,인천,구강내과,1 ,1 ,34150 ,17150 
2016,인천,예방치과,2 ,2 ,48550 ,32350 
2016,인천,한방내과,12974 ,54816 ,4470769200 ,3350832850 
2016,인천,한방부인과,29 ,54 ,3202560 ,2226780 
2016,인천,한방소아과,63 ,268 ,5610450 ,3571650 
2016,인천,한방안·이비인후·피부과,177 ,787 ,28415140 ,18917240 
2016,인천,한방신경정신과,181 ,1100 ,110878070 ,81502440 
2016,인천,침구과,20101 ,72918 ,7253490130 ,5298996310 
2016,인천,한방재활의학과,3896 ,17756 ,1207505400 ,850247450 
2016,인천,사상체질과,104 ,301 ,46854810 ,35309940 
2016,대구,일반의,92 ,102 ,8567620 ,5671830 
2016,대구,내과,584972 ,2604326 ,535307690530 ,428781661500 
2016,대구,신경과,121465 ,452690 ,72594721430 ,51251199160 
2016,대구,정신건강의학과,47533 ,328929 ,61742942250 ,45607124440 
2016,대구,외과,195448 ,616336 ,202996639630 ,168901434990 
2016,대구,정형외과,364259 ,1389188 ,210963777270 ,154325476680 
2016,대구,신경외과,168795 ,532859 ,118500846410 ,92459052020 
2016,대구,흉부외과,15080 ,46319 ,37164865980 ,33005202030 
2016,대구,성형외과,25672 ,69443 ,13494577870 ,9925364470 
2016,대구,마취통증의학과,24924 ,67382 ,5846317370 ,3444868120 
2016,대구,산부인과,194661 ,720759 ,95780676400 ,76202509100 
2016,대구,소아청소년과,212376 ,1411288 ,110614750520 ,92145945250 
2016,대구,안과,163959 ,481980 ,49227234310 ,32218348630 
2016,대구,이비인후과,72771 ,191280 ,22895123580 ,15262161280 
2016,대구,피부과,44466 ,135715 ,5542725380 ,2528794050 
2016,대구,비뇨의학과,57187 ,212074 ,29717380180 ,22098206980 
2016,대구,영상의학과,7843 ,9223 ,707246650 ,493009160 
2016,대구,방사선종양학과,5309 ,90523 ,27506675710 ,26102759050 
2016,대구,병리과,3 ,3 ,385080 ,154080 
2016,대구,진단검사의학과,4 ,4 ,1728550 ,1327880 
2016,대구,결핵과,1 ,1 ,68850 ,41350 
2016,대구,재활의학과,38832 ,293983 ,74803599000 ,56895693760 
2016,대구,핵의학과,14364 ,48046 ,4095942500 ,2989201790 
2016,대구,가정의학과,49571 ,136547 ,73537183400 ,55385669900 
2016,대구,응급의학과,152735 ,196924 ,26578019920 ,15584016270 
2016,대구,직업환경의학과,1071 ,2451 ,80231160 ,47026360 
2016,대구,예방의학과,3 ,3 ,225010 ,135110 
2016,대구,치과,9429 ,17796 ,673282280 ,386031830 
2016,대구,구강악안면외과,32206 ,53990 ,2266625830 ,1306392030 
2016,대구,치과보철과,5218 ,11301 ,4602491920 ,2320481700 
2016,대구,치과교정과,120 ,126 ,5831880 ,3412480 
2016,대구,소아치과,5294 ,9364 ,455491900 ,306951600 
2016,대구,치주과,42687 ,68966 ,3240089000 ,1915069700 
2016,대구,치과보존과,91743 ,249827 ,13847026450 ,7568484360 
2016,대구,구강내과,4 ,4 ,212380 ,144590 
2016,대구,구강병리과,2 ,2 ,95820 ,57620 
2016,대구,예방치과,3130 ,3612 ,192441930 ,115341130 
2016,대구,한방내과,14149 ,78795 ,5061081460 ,3916809600 
2016,대구,한방부인과,184 ,923 ,44033770 ,29254010 
2016,대구,한방소아과,435 ,1511 ,32512160 ,21213920 
2016,대구,한방안·이비인후·피부과,617 ,5169 ,174467500 ,110494900 
2016,대구,한방신경정신과,583 ,2829 ,227225690 ,161939170 
2016,대구,침구과,2574 ,13550 ,910292360 ,664342030 
2016,대구,한방재활의학과,6434 ,47487 ,2867740770 ,1917308260 
2016,대구,사상체질과,36 ,113 ,5200000 ,3424330 
2016,대구,한방응급,608 ,787 ,26216380 ,15915980 
2016,광주,일반의,6 ,6 ,158390 ,112960 
2016,광주,내과,508588 ,1987418 ,342501788290 ,260476505790 
2016,광주,신경과,86126 ,273470 ,40483091490 ,28108792800 
2016,광주,정신건강의학과,28983 ,186705 ,43241982740 ,31551284560 
2016,광주,외과,135015 ,354569 ,116910044930 ,90729565020 
2016,광주,정형외과,344615 ,1116365 ,169684359640 ,123184519180 
2016,광주,신경외과,133375 ,345053 ,75832424970 ,58435149210 
2016,광주,흉부외과,13242 ,31688 ,18982617550 ,15755864040 
2016,광주,성형외과,4711 ,14046 ,3913854350 ,2871844410 
2016,광주,마취통증의학과,18320 ,62908 ,4916642000 ,3349025910 
2016,광주,산부인과,159575 ,565484 ,67059834050 ,52535894430 
2016,광주,소아청소년과,218483 ,1798693 ,92400196980 ,73922739450 
2016,광주,안과,117619 ,274888 ,25222321350 ,17273480850 
2016,광주,이비인후과,103281 ,283370 ,20421304620 ,13279582940 
2016,광주,피부과,31715 ,85282 ,4479372200 ,2184213640 
2016,광주,비뇨의학과,52650 ,155795 ,20169750170 ,13745857100 
2016,광주,영상의학과,2875 ,3233 ,403440450 ,265295430 
2016,광주,방사선종양학과,412 ,4272 ,1230451380 ,1105469800 
2016,광주,진단검사의학과,94 ,95 ,2826080 ,1699680 
2016,광주,결핵과,1831 ,6520 ,1465687450 ,1272215640 
2016,광주,재활의학과,24599 ,158752 ,53329819280 ,40620782690 
2016,광주,핵의학과,1172 ,2873 ,517449600 ,463344950 
2016,광주,가정의학과,104272 ,229682 ,90511565300 ,67731719310 
2016,광주,응급의학과,211563 ,286452 ,38630761320 ,24475610440 
2016,광주,직업환경의학과,2074 ,10748 ,19305123190 ,14256625810 
2016,광주,예방의학과,60 ,60 ,601370 ,365170 
2016,광주,치과,105 ,508 ,844311520 ,623180730 
2016,광주,구강악안면외과,24498 ,50810 ,4063834570 ,2613125520 
2016,광주,치과보철과,7811 ,15580 ,2379620900 ,1239945920 
2016,광주,치과교정과,1432 ,1849 ,65228500 ,39313400 
2016,광주,소아치과,12136 ,27816 ,1400747820 ,918893280 
2016,광주,치주과,30726 ,59616 ,2974958350 ,1786317060 
2016,광주,치과보존과,39554 ,92408 ,5077073600 ,2983165900 
2016,광주,구강내과,8237 ,20126 ,1138714450 ,688633950 
2016,광주,예방치과,2582 ,3872 ,354333110 ,199420010 
2016,광주,한방내과,42654 ,143355 ,21569865080 ,15988768660 
2016,광주,한방부인과,1460 ,5162 ,257879300 ,177939360 
2016,광주,한방소아과,152 ,942 ,27325060 ,18018490 
2016,광주,한방안·이비인후·피부과,2677 ,12540 ,1030304940 ,728138170 
2016,광주,한방신경정신과,288 ,772 ,73672530 ,53183570 
2016,광주,침구과,109000 ,349500 ,69332174350 ,50814076660 
2016,광주,한방재활의학과,23891 ,74255 ,8901989660 ,6377722840 
2016,광주,사상체질과,1949 ,4543 ,1013541360 ,741506620 
2016,광주,한방응급,1 ,1 ,22840 ,13740 
2016,대전,일반의,35 ,92 ,51701570 ,37716320 
2016,대전,내과,304651 ,1502260 ,335053966600 ,267008727950 
2016,대전,신경과,83394 ,295829 ,60479192200 ,43751239770 
2016,대전,정신건강의학과,25262 ,146872 ,23929053460 ,17285928690 
2016,대전,외과,77292 ,272518 ,102018750260 ,84067359050 
2016,대전,정형외과,179085 ,610787 ,122180096540 ,89758090710 
2016,대전,신경외과,78230 ,248679 ,69646606860 ,55354014460 
2016,대전,흉부외과,10737 ,29857 ,17363162380 ,14569171420 
2016,대전,성형외과,9645 ,28006 ,4439184320 ,3178022790 
2016,대전,마취통증의학과,10684 ,39751 ,3681817170 ,2373511040 
2016,대전,산부인과,97182 ,363305 ,52460515230 ,41196220050 
2016,대전,소아청소년과,123609 ,857926 ,63380783200 ,52831206310 
2016,대전,안과,96666 ,241074 ,24359916960 ,16147312030 
2016,대전,이비인후과,70949 ,187430 ,21534724650 ,14507514180 
2016,대전,피부과,47233 ,161133 ,6260926070 ,3277948900 
2016,대전,비뇨의학과,45042 ,157725 ,18577482990 ,13122272000 
2016,대전,영상의학과,1933 ,2666 ,466246930 ,347840140 
2016,대전,방사선종양학과,3027 ,39742 ,11541971290 ,10949535120 
2016,대전,병리과,1 ,1 ,409910 ,164010 
2016,대전,진단검사의학과,46 ,58 ,3172320 ,2112150 
2016,대전,재활의학과,32903 ,279667 ,51713832270 ,38999282990 
2016,대전,핵의학과,616 ,3387 ,398337230 ,361366930 
2016,대전,가정의학과,58455 ,155564 ,33284806580 ,24146840490 
2016,대전,응급의학과,141366 ,175673 ,31186729980 ,19537573630 
2016,대전,직업환경의학과,304 ,470 ,17753440 ,8899040 
2016,대전,치과,306 ,552 ,124968850 ,85207370 
2016,대전,구강악안면외과,15539 ,31861 ,1850667570 ,1143706990 
2016,대전,치과보철과,2969 ,6246 ,1002746310 ,517220170 
2016,대전,치과교정과,336 ,404 ,15637460 ,9412960 
2016,대전,소아치과,8496 ,15660 ,787436880 ,515982580 
2016,대전,치주과,17129 ,29584 ,1607346630 ,966304330 
2016,대전,치과보존과,72721 ,167970 ,9481095080 ,5331643010 
2016,대전,구강내과,3390 ,9236 ,436816350 ,262176840 
2016,대전,영상치의학과,16 ,16 ,433650 ,261150 
2016,대전,예방치과,22 ,23 ,1969970 ,1378370 
2016,대전,한방내과,10147 ,62383 ,5224364200 ,4039897470 
2016,대전,한방부인과,666 ,4281 ,164965530 ,109012480 
2016,대전,한방소아과,743 ,5281 ,113579310 ,74683180 
2016,대전,한방안·이비인후·피부과,1253 ,8989 ,309656950 ,199669720 
2016,대전,한방신경정신과,438 ,3179 ,162429560 ,111818670 
2016,대전,침구과,11653 ,60364 ,3806435650 ,2730503850 
2016,대전,한방재활의학과,9399 ,51362 ,3665851780 ,2518328040 
2016,울산,일반의,5649 ,9759 ,978805430 ,698346270 
2016,울산,내과,298229 ,1336050 ,214366351800 ,166800461880 
2016,울산,신경과,44795 ,176849 ,24485919450 ,17465391350 
2016,울산,정신건강의학과,17937 ,131268 ,23095783250 ,16837243590 
2016,울산,외과,80696 ,234509 ,64991027750 ,51819104390 
2016,울산,정형외과,160159 ,681859 ,77996582960 ,55838830650 
2016,울산,신경외과,64049 ,209856 ,41516350680 ,31914441990 
2016,울산,흉부외과,5269 ,14303 ,10369765290 ,9119644790 
2016,울산,성형외과,6246 ,23616 ,2634269670 ,1861193460 
2016,울산,마취통증의학과,6437 ,23955 ,3594046880 ,2497083360 
2016,울산,산부인과,81456 ,359915 ,42367392910 ,33147037980 
2016,울산,소아청소년과,91599 ,647529 ,39295255300 ,32160232320 
2016,울산,안과,16971 ,54531 ,5337299220 ,3186165620 
2016,울산,이비인후과,89327 ,247016 ,15353251620 ,10324786410 
2016,울산,피부과,14828 ,40249 ,1477894700 ,706194520 
2016,울산,비뇨의학과,27210 ,89259 ,10651747410 ,7456916150 
2016,울산,영상의학과,785 ,863 ,139209780 ,115976580 
2016,울산,방사선종양학과,1438 ,20622 ,6499035290 ,6170181990 
2016,울산,재활의학과,9247 ,62607 ,23220353970 ,17726463020 
2016,울산,핵의학과,335 ,1361 ,346319790 ,328040860 
2016,울산,가정의학과,35633 ,100113 ,32083955290 ,23193669230 
2016,울산,응급의학과,123797 ,167932 ,17164541790 ,9950644880 
2016,울산,직업환경의학과,34 ,70 ,2966630 ,781230 
2016,울산,예방의학과,4296 ,8520 ,300960780 ,201903460 
2016,울산,치과,3607 ,8825 ,1414262260 ,952254700 
2016,울산,구강악안면외과,13956 ,27630 ,1309603130 ,751237750 
2016,울산,치과보철과,1909 ,3143 ,613635840 ,310949400 
2016,울산,치과교정과,4 ,4 ,189480 ,113880 
2016,울산,소아치과,1320 ,2125 ,54112190 ,33847490 
2016,울산,치주과,13165 ,20635 ,1079857340 ,642970330 
2016,울산,치과보존과,26262 ,62693 ,3737111970 ,2087710720 
2016,울산,구강내과,898 ,2497 ,109263260 ,65908460 
2016,울산,영상치의학과,1 ,1 ,15670 ,9470 
2016,울산,구강병리과,1 ,1 ,16010 ,9610 
2016,울산,예방치과,242 ,255 ,6656890 ,4007790 
2016,울산,한방내과,5820 ,36597 ,3496380120 ,2773564730 
2016,울산,한방부인과,690 ,3579 ,137580690 ,91229120 
2016,울산,한방소아과,296 ,1797 ,123948970 ,90089660 
2016,울산,한방안·이비인후·피부과,432 ,2105 ,84663420 ,55929220 
2016,울산,침구과,2783 ,17993 ,1006333680 ,753484220 
2016,울산,한방재활의학과,8455 ,38263 ,2555352750 ,1755904300 
2016,울산,사상체질과,793 ,4718 ,280778810 ,194626230 
2016,경기,일반의,557 ,753 ,379674030 ,283556640 
2016,경기,내과,2283031 ,9918406 ,1783500024750 ,1406869520060 
2016,경기,신경과,385679 ,1296166 ,250812505960 ,181483162990 
2016,경기,정신건강의학과,159161 ,934844 ,231187112510 ,170691867800 
2016,경기,외과,572859 ,1724680 ,558913260710 ,460909436190 
2016,경기,정형외과,1555431 ,5627349 ,698544409970 ,508014013980 
2016,경기,신경외과,580998 ,1846119 ,374078894740 ,294541350740 
2016,경기,흉부외과,69112 ,193515 ,129158521000 ,111818549030 
2016,경기,성형외과,88187 ,270588 ,38197445530 ,27432560110 
2016,경기,마취통증의학과,74385 ,245688 ,19798436200 ,12408710300 
2016,경기,산부인과,640975 ,2487982 ,299698282250 ,238808553830 
2016,경기,소아청소년과,602601 ,3085878 ,250338059090 ,203155121680 
2016,경기,안과,351464 ,923912 ,85165187000 ,54755586190 
2016,경기,이비인후과,365505 ,921049 ,91800626640 ,61889003360 
2016,경기,피부과,209011 ,646049 ,25641314540 ,12021594670 
2016,경기,비뇨의학과,264054 ,840001 ,103897040330 ,74831467270 
2016,경기,영상의학과,21575 ,31520 ,3060290730 ,1821063000 
2016,경기,방사선종양학과,18250 ,223731 ,68950163810 ,65366806890 
2016,경기,병리과,7 ,18 ,1912070 ,1411570 
2016,경기,진단검사의학과,1647 ,3822 ,3053402090 ,2617904440 
2016,경기,결핵과,269 ,902 ,1001067580 ,718214930 
2016,경기,재활의학과,145452 ,996437 ,346846386000 ,266194706880 
2016,경기,핵의학과,2604 ,9204 ,2549670050 ,2240260090 
2016,경기,가정의학과,277364 ,798062 ,205969839870 ,155054565330 
2016,경기,응급의학과,1172921 ,1554288 ,196336775980 ,122300040880 
2016,경기,직업환경의학과,1170 ,2455 ,412219990 ,305607110 
2016,경기,예방의학과,406 ,1376 ,1776724070 ,1320622430 
2016,경기,치과,2129 ,4900 ,257973060 ,141422830 
2016,경기,구강악안면외과,97654 ,221619 ,11965896490 ,6436557240 
2016,경기,치과보철과,26304 ,48418 ,5738975770 ,2956436710 
2016,경기,치과교정과,1753 ,2204 ,62321450 ,28238050 
2016,경기,소아치과,17655 ,33490 ,1443855670 ,908476990 
2016,경기,치주과,74164 ,125373 ,6015158140 ,3498803760 
2016,경기,치과보존과,164178 ,391369 ,20445146240 ,10993091890 
2016,경기,구강내과,2091 ,3979 ,67951310 ,42158400 
2016,경기,영상치의학과,952 ,2071 ,62514600 ,37669100 
2016,경기,예방치과,1336 ,1387 ,75354140 ,45211740 
2016,경기,한방내과,52301 ,241667 ,20501893430 ,15835785180 
2016,경기,한방부인과,4604 ,18597 ,771410480 ,517762080 
2016,경기,한방소아과,1589 ,3681 ,71880540 ,47186210 
2016,경기,한방안·이비인후·피부과,652 ,2083 ,71298700 ,49388640 
2016,경기,한방신경정신과,4214 ,20436 ,835214160 ,545451920 
2016,경기,침구과,55205 ,239298 ,18161309250 ,13374780450 
2016,경기,한방재활의학과,40960 ,204600 ,12405680160 ,8512277140 
2016,경기,사상체질과,2081 ,11707 ,558113820 ,390899550 
2016,경기,한방응급,674 ,914 ,28120170 ,16930370 
2016,강원,일반의,253 ,1051 ,1186197900 ,899288120 
2016,강원,내과,359069 ,1552892 ,282779726290 ,223474975770 
2016,강원,신경과,50634 ,176218 ,26911323560 ,19285972480 
2016,강원,정신건강의학과,28939 ,164385 ,28332733270 ,20770989820 
2016,강원,외과,87290 ,213073 ,58824414430 ,48158961700 
2016,강원,정형외과,215258 ,731563 ,93034841870 ,67389754700 
2016,강원,신경외과,72571 ,205569 ,47997166180 ,38182588440 
2016,강원,흉부외과,8126 ,21575 ,9455177320 ,7765609560 
2016,강원,성형외과,8455 ,23886 ,3569744900 ,2576079240 
2016,강원,마취통증의학과,8844 ,35807 ,2387326180 ,1420465360 
2016,강원,산부인과,37432 ,110389 ,17262986790 ,13197300950 
2016,강원,소아청소년과,48353 ,176886 ,23262772950 ,19379825110 
2016,강원,안과,36308 ,97019 ,11127901020 ,7395774010 
2016,강원,이비인후과,57077 ,160650 ,12766047420 ,8776769920 
2016,강원,피부과,22350 ,57266 ,2402709990 ,1114838450 
2016,강원,비뇨의학과,34259 ,109711 ,13108934730 ,9503212030 
2016,강원,영상의학과,412 ,543 ,102472930 ,70336030 
2016,강원,방사선종양학과,2597 ,33698 ,8911983050 ,8454974880 
2016,강원,병리과,7 ,7 ,11633400 ,8665930 
2016,강원,재활의학과,15244 ,101978 ,26980303670 ,20623956380 
2016,강원,핵의학과,14 ,75 ,10406000 ,9271100 
2016,강원,가정의학과,43856 ,117400 ,15836922920 ,11526183250 
2016,강원,응급의학과,188776 ,255032 ,33480871860 ,21443159680 
2016,강원,직업환경의학과,664 ,2878 ,42105430 ,28893620 
2016,강원,예방의학과,440 ,1791 ,1727834860 ,1299907280 
2016,강원,치과,584 ,1476 ,62794350 ,31955320 
2016,강원,구강악안면외과,11561 ,26244 ,1838634300 ,1043121870 
2016,강원,치과보철과,6737 ,16284 ,1450486910 ,750207690 
2016,강원,치과교정과,259 ,309 ,9503750 ,2575550 
2016,강원,소아치과,3821 ,8164 ,443368700 ,265074100 
2016,강원,치주과,7263 ,15400 ,748908440 ,438311650 
2016,강원,치과보존과,12391 ,25379 ,1145729180 ,616084770 
2016,강원,구강내과,5967 ,8613 ,439589310 ,265422630 
2016,강원,영상치의학과,2 ,2 ,111340 ,66940 
2016,강원,구강병리과,2 ,2 ,12220 ,7420 
2016,강원,예방치과,1561 ,1628 ,97874210 ,59726510 
2016,강원,한방내과,3388 ,14891 ,858953080 ,643567800 
2016,강원,한방부인과,2 ,2 ,51690 ,38090 
2016,강원,한방소아과,207 ,950 ,29148530 ,18596610 
2016,강원,한방안·이비인후·피부과,593 ,4352 ,147979200 ,94539340 
2016,강원,한방신경정신과,1868 ,11422 ,601388730 ,418699190 
2016,강원,침구과,4247 ,17663 ,993651480 ,732162840 
2016,강원,한방재활의학과,2140 ,7079 ,307591960 ,208192830 
2016,강원,사상체질과,739 ,2534 ,150804010 ,107027350 
2016,강원,한방응급,252 ,292 ,9872770 ,5953470 
2016,충북,일반의,321 ,587 ,349749750 ,262519100 
2016,충북,내과,297041 ,1309468 ,224001839670 ,174404704350 
2016,충북,신경과,45120 ,160295 ,20719586430 ,14386735310 
2016,충북,정신건강의학과,22316 ,132137 ,38262423760 ,28864694860 
2016,충북,외과,62419 ,168085 ,52900644570 ,41983341990 
2016,충북,정형외과,177214 ,628070 ,93210131310 ,68154562580 
2016,충북,신경외과,80784 ,247926 ,52319172250 ,40068039820 
2016,충북,흉부외과,6025 ,13914 ,8017540730 ,6459534790 
2016,충북,성형외과,10480 ,40067 ,3768865530 ,2728757050 
2016,충북,마취통증의학과,10373 ,20423 ,2069133970 ,1386741680 
2016,충북,산부인과,59950 ,208665 ,25577880590 ,19670885420 
2016,충북,소아청소년과,77538 ,458338 ,34897219970 ,28045649790 
2016,충북,안과,22899 ,52950 ,4518117500 ,2817516330 
2016,충북,이비인후과,48494 ,119761 ,9032617740 ,5852677830 
