진료년도,시도,진료과목,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2013,부산,병리과,3 ,28 ,49600420 ,36925340 
2013,부산,진단검사의학과,469 ,534 ,12176140 ,6147840 
2013,부산,결핵과,5 ,10 ,15493230 ,11087650 
2013,부산,재활의학과,43307 ,418925 ,81457478920 ,61453394150 
2013,부산,핵의학과,4297 ,16332 ,3844056440 ,3554469500 
2013,부산,가정의학과,106838 ,276257 ,107482547540 ,79411843430 
2013,부산,응급의학과,276318 ,361913 ,29813573110 ,16095336660 
2013,부산,직업환경의학과,699 ,972 ,26826740 ,9436050 
2013,부산,치과,577 ,1386 ,83811030 ,46574200 
2013,부산,구강악안면외과,26349 ,64021 ,2877283440 ,1574039540 
2013,부산,치과보철과,767 ,2076 ,256377170 ,121595110 
2013,부산,치과교정과,1972 ,6297 ,243331610 ,146101910 
2013,부산,소아치과,875 ,1315 ,25959580 ,16097280 
2013,부산,치주과,21908 ,37475 ,1411676730 ,829905050 
2013,부산,치과보존과,76522 ,207136 ,7558570660 ,3945621000 
2013,부산,구강내과,1534 ,2349 ,55154520 ,18915820 
2013,부산,한방내과,35199 ,203494 ,13618360950 ,10431378240 
2013,부산,한방부인과,591 ,3673 ,238498140 ,182404880 
2013,부산,한방소아과,177 ,704 ,17844000 ,12364420 
2013,부산,한방안·이비인후·피부과,891 ,6966 ,403403940 ,281452410 
2013,부산,한방신경정신과,974 ,4627 ,207750690 ,144373930 
2013,부산,침구과,14942 ,82740 ,4189910180 ,3026977360 
2013,부산,한방재활의학과,12407 ,86141 ,3710867980 ,2498578820 
2013,부산,사상체질과,1350 ,8349 ,364170560 ,256066490 
2013,인천,일반의,258 ,581 ,591458030 ,438690690 
2013,인천,내과,458098 ,2000792 ,320338178970 ,251058382800 
2013,인천,신경과,51705 ,189720 ,27251921760 ,18510209850 
2013,인천,정신건강의학과,33653 ,188314 ,48756522800 ,36144713570 
2013,인천,외과,115733 ,378229 ,98830967190 ,81283354300 
2013,인천,정형외과,289459 ,1140270 ,158015257220 ,115408705980 
2013,인천,신경외과,139861 ,443985 ,81193823640 ,62222438410 
2013,인천,흉부외과,7765 ,19345 ,11343641770 ,9773313180 
2013,인천,성형외과,9061 ,26523 ,2631337420 ,1766034710 
2013,인천,마취통증의학과,6940 ,23496 ,3616555340 ,2342015330 
2013,인천,산부인과,145276 ,579865 ,52330796680 ,40093500250 
2013,인천,소아청소년과,99872 ,563705 ,35165304540 ,28067852490 
2013,인천,안과,102121 ,253745 ,19597365920 ,13110662930 
2013,인천,이비인후과,97710 ,267293 ,19906807700 ,12713033080 
2013,인천,피부과,41283 ,124202 ,4465146640 ,1965330080 
2013,인천,비뇨의학과,54282 ,179352 ,18892571160 ,12630297490 
2013,인천,영상의학과,1253 ,1788 ,145109550 ,86650210 
2013,인천,방사선종양학과,2892 ,44570 ,8475490300 ,8048109360 
2013,인천,진단검사의학과,14 ,18 ,125090 ,62590 
2013,인천,결핵과,3 ,3 ,65970 ,41210 
2013,인천,재활의학과,26052 ,195855 ,54683881670 ,41963562780 
2013,인천,핵의학과,882 ,1689 ,568628790 ,532251330 
2013,인천,가정의학과,44816 ,117984 ,29313096570 ,21695264800 
2013,인천,응급의학과,235524 ,302713 ,38830211060 ,19972582200 
2013,인천,직업환경의학과,347 ,580 ,21742390 ,8091990 
2013,인천,예방의학과,2 ,2 ,27480 ,13780 
2013,인천,치과,1751 ,4256 ,133786230 ,75770760 
2013,인천,구강악안면외과,12390 ,29203 ,1068733120 ,596445050 
2013,인천,치과보철과,357 ,563 ,76055220 ,39452320 
2013,인천,치과교정과,2 ,2 ,61170 ,36870 
2013,인천,소아치과,910 ,1437 ,42186170 ,27424950 
2013,인천,치주과,6334 ,12083 ,520531330 ,312263980 
2013,인천,치과보존과,31764 ,76467 ,3289745320 ,1451383680 
2013,인천,구강내과,109 ,116 ,1730740 ,1063040 
2013,인천,한방내과,10829 ,48223 ,3187344800 ,2396223300 
2013,인천,한방부인과,1347 ,5205 ,149922730 ,97761770 
2013,인천,한방소아과,31 ,108 ,1483500 ,1064600 
2013,인천,한방안·이비인후·피부과,67 ,309 ,10645390 ,7419230 
2013,인천,한방신경정신과,384 ,1724 ,138855380 ,107116120 
2013,인천,침구과,17010 ,68231 ,4809917890 ,3438472810 
2013,인천,한방재활의학과,5795 ,27228 ,1605262270 ,1139477100 
2013,인천,사상체질과,547 ,1891 ,66805900 ,43904850 
2013,인천,한방응급,82 ,99 ,2568540 ,1555640 
2013,대구,일반의,289 ,1523 ,30132130 ,22116410 
2013,대구,내과,544072 ,2389371 ,408727621690 ,324788831280 
2013,대구,신경과,110004 ,428838 ,64075267250 ,44485817830 
2013,대구,정신건강의학과,42658 ,297399 ,51997952540 ,38484197920 
2013,대구,외과,186439 ,596467 ,170724055990 ,141510151890 
2013,대구,정형외과,350592 ,1352225 ,177100602990 ,128869376790 
2013,대구,신경외과,152666 ,482207 ,97268830150 ,74381257460 
2013,대구,흉부외과,13732 ,40537 ,25769997200 ,22580748430 
2013,대구,성형외과,23619 ,67186 ,11691677310 ,8253808050 
2013,대구,마취통증의학과,19616 ,61608 ,4382593680 ,2543098800 
2013,대구,산부인과,183007 ,722306 ,80021592780 ,63001074910 
2013,대구,소아청소년과,185726 ,1241761 ,75740173560 ,61558452080 
2013,대구,안과,146288 ,441189 ,33857424260 ,22004470640 
2013,대구,이비인후과,70607 ,190526 ,18577565660 ,12374291260 
2013,대구,피부과,41473 ,136071 ,4731146970 ,2133342160 
2013,대구,비뇨의학과,47960 ,182589 ,23295242180 ,17228236730 
2013,대구,영상의학과,5287 ,6230 ,588537530 ,416005550 
2013,대구,방사선종양학과,4968 ,79377 ,15275784890 ,14504365470 
2013,대구,병리과,1 ,1 ,121380 ,60780 
2013,대구,진단검사의학과,23 ,23 ,6697360 ,5320560 
2013,대구,재활의학과,34837 ,274079 ,54198176540 ,40981762860 
2013,대구,핵의학과,10625 ,40819 ,4802533160 ,4018854390 
2013,대구,가정의학과,55283 ,143294 ,41273140810 ,30651905100 
2013,대구,응급의학과,113257 ,138474 ,16692945130 ,8798500290 
2013,대구,직업환경의학과,1308 ,2696 ,70619900 ,41202700 
2013,대구,구강악안면외과,25278 ,44278 ,1587936440 ,924916440 
2013,대구,치과보철과,966 ,1939 ,221158030 ,115489330 
2013,대구,치과교정과,130 ,139 ,4771110 ,2869210 
2013,대구,소아치과,4626 ,7936 ,263082180 ,175379480 
2013,대구,치주과,29553 ,54424 ,2078596350 ,1251004750 
2013,대구,치과보존과,92280 ,251099 ,10320028110 ,4829741510 
2013,대구,예방치과,15 ,15 ,681770 ,409770 
2013,대구,한방내과,15704 ,69087 ,3862880260 ,2879641940 
2013,대구,한방부인과,265 ,1388 ,59054900 ,38843310 
2013,대구,한방소아과,383 ,1610 ,35344190 ,22341200 
2013,대구,한방안·이비인후·피부과,712 ,3930 ,96000270 ,60606680 
2013,대구,한방신경정신과,245 ,1559 ,74636270 ,50181300 
2013,대구,침구과,4336 ,23520 ,1268450680 ,898047040 
2013,대구,한방재활의학과,205 ,878 ,65146160 ,53051360 
2013,대구,사상체질과,95 ,258 ,10585720 ,7102940 
2013,대구,한방응급,632 ,736 ,19940070 ,12204070 
2013,광주,일반의,23 ,24 ,4485720 ,3323710 
2013,광주,내과,465175 ,1801622 ,253815725420 ,190773390720 
2013,광주,신경과,71560 ,227164 ,34147009810 ,23534948430 
2013,광주,정신건강의학과,27419 ,178009 ,41549635790 ,30465201350 
2013,광주,외과,134081 ,345957 ,92445036640 ,71400657890 
2013,광주,정형외과,298546 ,966494 ,127521099100 ,91821478590 
2013,광주,신경외과,120013 ,304888 ,61009438290 ,46085959390 
2013,광주,흉부외과,10695 ,25141 ,11236326920 ,9183643760 
2013,광주,성형외과,4662 ,13683 ,2542726750 ,1818451640 
2013,광주,마취통증의학과,18538 ,58890 ,4353742210 ,2933201450 
2013,광주,산부인과,128896 ,481703 ,45874280280 ,36083269000 
2013,광주,소아청소년과,187195 ,1493582 ,66530599600 ,52902415350 
2013,광주,안과,114232 ,258449 ,17271350130 ,11751060730 
2013,광주,이비인후과,110707 ,325065 ,16868850370 ,11211636000 
2013,광주,피부과,34045 ,91047 ,3900141850 ,1952706370 
2013,광주,비뇨의학과,48729 ,142936 ,16540422290 ,11123716780 
2013,광주,영상의학과,3748 ,13969 ,522155280 ,324728410 
2013,광주,방사선종양학과,175 ,3416 ,566214180 ,538012380 
2013,광주,진단검사의학과,2 ,3 ,530140 ,477140 
2013,광주,결핵과,1697 ,7390 ,1235216580 ,1005091000 
2013,광주,재활의학과,22317 ,148920 ,33014188420 ,24861366650 
2013,광주,핵의학과,1613 ,5071 ,1383035250 ,1279980560 
2013,광주,가정의학과,57111 ,141021 ,54785588940 ,40614699970 
2013,광주,응급의학과,182237 ,238015 ,25660166980 ,14535581000 
2013,광주,직업환경의학과,1150 ,5322 ,8445280480 ,6251604730 
2013,광주,구강악안면외과,23415 ,53331 ,3486216600 ,2250042100 
2013,광주,치과보철과,4507 ,8916 ,397932410 ,229152210 
2013,광주,치과교정과,1070 ,1302 ,32801510 ,19859910 
2013,광주,소아치과,12393 ,26803 ,1093844800 ,720124600 
2013,광주,치주과,23955 ,50658 ,2056661750 ,1240051240 
2013,광주,치과보존과,39505 ,88274 ,3745794230 ,2255874080 
2013,광주,구강내과,8675 ,19051 ,939728820 ,569377920 
2013,광주,예방치과,855 ,1743 ,73349450 ,44126250 
2013,광주,한방내과,36983 ,135379 ,13455985120 ,9881127170 
2013,광주,한방부인과,2333 ,7811 ,390239150 ,284565200 
2013,광주,한방안·이비인후·피부과,4531 ,18868 ,1360256480 ,961528250 
2013,광주,한방신경정신과,213 ,610 ,56840280 ,41166210 
2013,광주,침구과,76674 ,263209 ,31908079980 ,23042216510 
2013,광주,한방재활의학과,26706 ,85530 ,6231648440 ,4354588750 
2013,광주,사상체질과,1983 ,5350 ,711429230 ,511844870 
2013,대전,일반의,18 ,18 ,18602230 ,15205300 
2013,대전,내과,271266 ,1283050 ,265472998440 ,211241657680 
2013,대전,신경과,75024 ,284346 ,48955838920 ,34866589320 
2013,대전,정신건강의학과,23321 ,135405 ,25175241960 ,18468709920 
2013,대전,외과,69183 ,254320 ,78307495030 ,65113423860 
2013,대전,정형외과,153968 ,521864 ,89178933960 ,65124873600 
2013,대전,신경외과,71629 ,226703 ,54700689360 ,43098639580 
2013,대전,흉부외과,9210 ,25765 ,13868569310 ,11756942370 
2013,대전,성형외과,9595 ,27228 ,4897019670 ,3551424040 
2013,대전,마취통증의학과,11136 ,45511 ,3531784350 ,2267077920 
2013,대전,산부인과,88458 ,340574 ,36984793430 ,28848375420 
2013,대전,소아청소년과,110172 ,778852 ,44651174890 ,36694782010 
2013,대전,안과,81118 ,199137 ,14444749170 ,9462053180 
2013,대전,이비인후과,66663 ,179675 ,16824594560 ,11248259790 
2013,대전,피부과,34232 ,104576 ,4064119830 ,2096124500 
2013,대전,비뇨의학과,38567 ,168580 ,22206479700 ,16829114020 
2013,대전,영상의학과,343 ,545 ,241081470 ,184878820 
2013,대전,방사선종양학과,2901 ,35284 ,6998312200 ,6637873740 
2013,대전,진단검사의학과,1 ,1 ,20900 ,19900 
2013,대전,재활의학과,31823 ,267038 ,44009821200 ,33136021770 
2013,대전,핵의학과,904 ,7139 ,1237417340 ,1162365040 
2013,대전,가정의학과,48183 ,124978 ,23699011340 ,17217762310 
2013,대전,응급의학과,114174 ,140963 ,20197990240 ,10812902850 
2013,대전,직업환경의학과,875 ,1771 ,1118179060 ,840657850 
2013,대전,구강악안면외과,13557 ,30732 ,1307051570 ,818978700 
2013,대전,치과보철과,1104 ,2047 ,228822400 ,120332100 
2013,대전,치과교정과,64 ,71 ,2297840 ,1480110 
2013,대전,소아치과,4624 ,7310 ,299866920 ,195029220 
2013,대전,치주과,12324 ,25582 ,1106758300 ,666282200 
2013,대전,치과보존과,57531 ,141008 ,5822373180 ,3431496720 
2013,대전,구강내과,3378 ,7984 ,325256690 ,194228360 
2013,대전,영상치의학과,1 ,1 ,9080 ,5480 
2013,대전,예방치과,1 ,1 ,24990 ,15090 
2013,대전,한방내과,9906 ,55253 ,4110255220 ,3129897630 
2013,대전,한방부인과,931 ,4106 ,117652840 ,76836420 
2013,대전,한방소아과,798 ,5224 ,93631470 ,62889850 
2013,대전,한방안·이비인후·피부과,1275 ,9765 ,235982110 ,148945100 
2013,대전,한방신경정신과,657 ,3905 ,153442900 ,102833490 
2013,대전,침구과,16503 ,97039 ,5329069120 ,3779413700 
2013,대전,한방재활의학과,8387 ,49930 ,2477007940 ,1705914120 
2013,대전,한방응급,167 ,259 ,13697910 ,9133130 
2013,울산,일반의,737 ,2360 ,200351010 ,158372200 
2013,울산,내과,284805 ,1258041 ,165234108410 ,128713233500 
2013,울산,신경과,35917 ,143254 ,21214294000 ,15265121410 
2013,울산,정신건강의학과,16317 ,121196 ,21046767740 ,15520132090 
2013,울산,외과,69060 ,200747 ,43246377760 ,34852513890 
2013,울산,정형외과,152297 ,616521 ,55166494540 ,39534517500 
2013,울산,신경외과,66731 ,219989 ,35142162280 ,26898260060 
2013,울산,흉부외과,4723 ,12522 ,6201574140 ,5350681870 
2013,울산,성형외과,5946 ,20651 ,2549830940 ,1858392260 
2013,울산,마취통증의학과,6621 ,27001 ,2563985600 ,1760644910 
2013,울산,산부인과,77696 ,359481 ,35949695970 ,27908758840 
2013,울산,소아청소년과,76168 ,536885 ,27644539370 ,23037000860 
2013,울산,안과,35347 ,77043 ,4124349720 ,2718991180 
2013,울산,이비인후과,85464 ,235633 ,11647308230 ,8003461290 
2013,울산,피부과,14037 ,39456 ,1025135020 ,593023820 
2013,울산,비뇨의학과,22804 ,82535 ,8527505950 ,6206966270 
2013,울산,영상의학과,663 ,703 ,19391820 ,11690520 
2013,울산,방사선종양학과,1214 ,18002 ,3331953070 ,3163639370 
2013,울산,재활의학과,7943 ,56300 ,15564739970 ,11821138430 
2013,울산,핵의학과,385 ,1051 ,148031490 ,140411990 
2013,울산,가정의학과,37063 ,100524 ,15599627910 ,11165286180 
2013,울산,응급의학과,92091 ,120809 ,12041015280 ,7093055250 
2013,울산,직업환경의학과,43 ,71 ,1182830 ,606830 
2013,울산,예방의학과,10345 ,17178 ,500454050 ,324636590 
2013,울산,치과,3757 ,9560 ,340551730 ,195299380 
2013,울산,구강악안면외과,14341 ,29436 ,1027444630 ,603959730 
2013,울산,치과보철과,723 ,941 ,59753270 ,31188880 
2013,울산,치과교정과,5 ,5 ,38860 ,23460 
2013,울산,소아치과,1188 ,1735 ,38297460 ,23936160 
2013,울산,치주과,8560 ,13956 ,631651620 ,379868620 
2013,울산,치과보존과,23259 ,54120 ,2770414120 ,1734837330 
2013,울산,구강내과,184 ,226 ,13556840 ,8166840 
2013,울산,영상치의학과,1 ,1 ,18370 ,13270 
2013,울산,예방치과,157 ,172 ,4608340 ,2773840 
2013,울산,한방내과,3750 ,22884 ,1711026140 ,1317742430 
2013,울산,한방부인과,943 ,4800 ,209025230 ,139612990 
2013,울산,한방소아과,305 ,1628 ,125363920 ,91387190 
2013,울산,한방신경정신과,1 ,1 ,40630 ,32510 
2013,울산,침구과,4051 ,21304 ,1476790260 ,1136881330 
2013,울산,한방재활의학과,9294 ,54738 ,2309447740 ,1548415080 
2013,울산,사상체질과,906 ,4862 ,287433940 ,200793790 
2013,경기,일반의,2788 ,3979 ,664080620 ,498572760 
2013,경기,내과,2028141 ,8577704 ,1269580087740 ,994590317680 
2013,경기,신경과,312069 ,1071553 ,180782224780 ,128125385750 
2013,경기,정신건강의학과,139917 ,820875 ,224197925670 ,166564253800 
2013,경기,외과,533075 ,1603026 ,423091237770 ,347752859060 
2013,경기,정형외과,1412317 ,5100317 ,549089414340 ,396183853270 
2013,경기,신경외과,508999 ,1617774 ,280908374590 ,216516060360 
2013,경기,흉부외과,58465 ,155780 ,80223520350 ,69079938550 
2013,경기,성형외과,77042 ,229294 ,27860182700 ,19586724900 
2013,경기,마취통증의학과,44424 ,146500 ,10554439570 ,6332163750 
2013,경기,산부인과,609981 ,2421754 ,228100944350 ,180036013360 
2013,경기,소아청소년과,508692 ,2667613 ,178250163780 ,142776662780 
2013,경기,안과,305968 ,766238 ,52519290710 ,33508993330 
2013,경기,이비인후과,336276 ,872399 ,72210353180 ,48098298200 
2013,경기,피부과,196549 ,596522 ,19434286050 ,8934167340 
2013,경기,비뇨의학과,234888 ,731497 ,73764193190 ,52645417760 
2013,경기,영상의학과,27752 ,37299 ,2890104340 ,1691658110 
2013,경기,방사선종양학과,13966 ,169730 ,32899754450 ,31128233670 
2013,경기,병리과,7 ,12 ,282920 ,151220 
2013,경기,진단검사의학과,729 ,4552 ,1314656180 ,1137761600 
2013,경기,결핵과,6033 ,18838 ,2263476060 ,1619975720 
2013,경기,재활의학과,123235 ,891527 ,269363678830 ,205892722220 
2013,경기,핵의학과,3506 ,11452 ,2957162560 ,2769051070 
2013,경기,가정의학과,253503 ,726462 ,137751665190 ,101900935510 
2013,경기,응급의학과,1031760 ,1359059 ,141837696730 ,75713285130 
2013,경기,직업환경의학과,984 ,3473 ,43577910 ,17598670 
2013,경기,예방의학과,69 ,215 ,342349800 ,257118080 
2013,경기,치과,2522 ,5855 ,196475050 ,106859420 
2013,경기,구강악안면외과,76243 ,174437 ,7421172620 ,4119290430 
2013,경기,치과보철과,14481 ,23498 ,987765560 ,547138860 
2013,경기,치과교정과,943 ,1051 ,29995250 ,18092150 
2013,경기,소아치과,17322 ,32497 ,1029265950 ,671244450 
2013,경기,치주과,58718 ,110863 ,4190341630 ,2498395240 
2013,경기,치과보존과,165343 ,397782 ,15548993400 ,8081687470 
2013,경기,구강내과,3200 ,8190 ,244763570 ,147723660 
2013,경기,영상치의학과,4239 ,6564 ,193225530 ,116553630 
2013,경기,예방치과,596 ,633 ,32444320 ,19523920 
2013,경기,한방내과,51803 ,251915 ,16063955140 ,12028592000 
2013,경기,한방부인과,4956 ,19896 ,582296590 ,379192920 
2013,경기,한방소아과,1287 ,3452 ,82333870 ,57187380 
2013,경기,한방안·이비인후·피부과,1726 ,9848 ,267842830 ,181181620 
2013,경기,한방신경정신과,4901 ,22135 ,710063540 ,466418930 
2013,경기,침구과,48499 ,198264 ,12076538290 ,8804698120 
2013,경기,한방재활의학과,45301 ,245328 ,9576838360 ,6458165940 
2013,경기,사상체질과,1471 ,5852 ,197965540 ,133472470 
2013,경기,한방응급,1026 ,1287 ,37170000 ,22381800 
2013,강원,일반의,180 ,569 ,578713960 ,435290270 
2013,강원,내과,328739 ,1379939 ,214216825350 ,167699121130 
2013,강원,신경과,40815 ,141620 ,20382604230 ,14349295230 
2013,강원,정신건강의학과,25159 ,145932 ,26184863880 ,19448163230 
2013,강원,외과,83866 ,210326 ,45334452870 ,36570229690 
2013,강원,정형외과,212297 ,714053 ,79160285020 ,56866976250 
2013,강원,신경외과,64660 ,176728 ,33221464880 ,25575290910 
2013,강원,흉부외과,8925 ,20907 ,6590438100 ,5244112970 
2013,강원,성형외과,6701 ,18613 ,2456426200 ,1752597860 
2013,강원,마취통증의학과,11135 ,42807 ,1953558160 ,1154793250 
2013,강원,산부인과,37533 ,102501 ,12076140950 ,9135786160 
2013,강원,소아청소년과,50780 ,186531 ,18648400180 ,15474619210 
2013,강원,안과,31025 ,80367 ,6829157320 ,4491343910 
2013,강원,이비인후과,56436 ,153365 ,10226666340 ,6978392310 
2013,강원,피부과,21826 ,54508 ,1679379710 ,755915210 
2013,강원,비뇨의학과,35284 ,107394 ,10208517890 ,7431799330 
2013,강원,영상의학과,370 ,489 ,47478850 ,27408250 
2013,강원,방사선종양학과,2192 ,28262 ,5785563900 ,5479541000 
2013,강원,병리과,18 ,134 ,172810920 ,129500700 
2013,강원,결핵과,4 ,5 ,11732750 ,8887700 
2013,강원,재활의학과,13807 ,95385 ,19004715210 ,14298538510 
2013,강원,가정의학과,45604 ,126253 ,12794143580 ,9165933220 
2013,강원,응급의학과,154685 ,204135 ,22162540970 ,12459222850 
2013,강원,직업환경의학과,731 ,2206 ,606635910 ,452042970 
2013,강원,예방의학과,332 ,1137 ,937266570 ,714745080 
2013,강원,치과,180 ,378 ,8743390 ,5459870 
2013,강원,구강악안면외과,11582 ,28813 ,1743199890 ,971033540 
2013,강원,치과보철과,3042 ,5147 ,381859430 ,202619070 
2013,강원,치과교정과,180 ,205 ,7393020 ,2069920 
2013,강원,소아치과,2869 ,5773 ,292050440 ,178718850 
2013,강원,치주과,4798 ,13637 ,445902950 ,268588650 
2013,강원,치과보존과,11681 ,26081 ,933144880 ,491770850 
2013,강원,구강내과,4996 ,6644 ,288159570 ,173875970 
2013,강원,구강병리과,5 ,5 ,823060 ,565660 
2013,강원,예방치과,681 ,799 ,40286790 ,25689490 
2013,강원,한방내과,4256 ,17205 ,1020633870 ,758190820 
2013,강원,한방부인과,217 ,880 ,27937600 ,18280750 
2013,강원,한방안·이비인후·피부과,855 ,4396 ,147103160 ,96837300 
2013,강원,한방신경정신과,838 ,2972 ,245490520 ,178836120 
2013,강원,침구과,4560 ,17495 ,873190050 ,636544540 
2013,강원,한방재활의학과,2188 ,7056 ,301373000 ,201218820 
2013,강원,사상체질과,1692 ,5658 ,263999670 ,184146400 
2013,강원,한방응급,451 ,511 ,14187960 ,8554360 
2013,충북,일반의,16 ,16 ,369210 ,222210 
2013,충북,내과,274118 ,1204543 ,161195165960 ,123998060010 
2013,충북,신경과,38487 ,140708 ,17335708790 ,11943370380 
2013,충북,정신건강의학과,20265 ,111478 ,30628151280 ,23017372520 
2013,충북,외과,61136 ,163082 ,41981216030 ,33226753720 
2013,충북,정형외과,151780 ,526746 ,67766284350 ,49020438110 
2013,충북,신경외과,77481 ,234775 ,40218083790 ,30238473930 
2013,충북,흉부외과,5266 ,11600 ,4310461250 ,3383300040 
2013,충북,성형외과,7260 ,25586 ,2338883730 ,1666160070 
2013,충북,마취통증의학과,6464 ,17517 ,1101821920 ,688625990 
2013,충북,산부인과,47183 ,159635 ,16754965300 ,12940908070 
2013,충북,소아청소년과,60410 ,304536 ,23909621050 ,19150304710 
2013,충북,안과,21784 ,50991 ,2992415080 ,1777726220 
2013,충북,이비인후과,41798 ,123100 ,8977974130 ,5830292080 
2013,충북,피부과,16344 ,45367 ,1187937070 ,518364730 
2013,충북,비뇨의학과,25460 ,87342 ,9777584750 ,6792462630 
2013,충북,영상의학과,2745 ,3314 ,511633260 ,366148910 
2013,충북,방사선종양학과,732 ,14527 ,2438050830 ,2293108480 
2013,충북,진단검사의학과,22 ,34 ,54489530 ,41306490 
2013,충북,결핵과,3192 ,6091 ,1111339830 ,818095300 
2013,충북,재활의학과,15535 ,87694 ,22191689150 ,16713743920 
2013,충북,핵의학과,5 ,14 ,29716800 ,22349000 
2013,충북,가정의학과,50830 ,130342 ,21395176760 ,15541553700 
2013,충북,응급의학과,127455 ,164980 ,15389147700 ,8228694340 
2013,충북,직업환경의학과,50 ,96 ,2425470 ,1335270 
2013,충북,예방의학과,8162 ,14920 ,3382207860 ,2420498180 
2013,충북,약국,1 ,1 ,387330 ,309870 
2013,충북,보건,1 ,1 ,466950 ,362940 
2013,충북,구강악안면외과,18496 ,51816 ,2438818710 ,1261914520 
2013,충북,치과보철과,8487 ,16921 ,636486990 ,378699090 
