진료년도,시도,진료과목,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2015,광주,흉부외과,10941 ,25756 ,13336229340 ,11091846870 
2015,광주,성형외과,4211 ,12315 ,2323091830 ,1646246000 
2015,광주,마취통증의학과,17389 ,67417 ,4746320580 ,3229054170 
2015,광주,산부인과,153280 ,566908 ,59566056500 ,46763266820 
2015,광주,소아청소년과,210280 ,1674839 ,82788087660 ,66085341230 
2015,광주,안과,116264 ,264853 ,22046104860 ,15156335980 
2015,광주,이비인후과,99491 ,272025 ,18970881930 ,12358449920 
2015,광주,피부과,30524 ,79756 ,3824632170 ,1906103680 
2015,광주,비뇨의학과,49474 ,147167 ,18417911670 ,12521563900 
2015,광주,영상의학과,2974 ,3224 ,370914500 ,224449050 
2015,광주,방사선종양학과,248 ,3952 ,642079700 ,607265300 
2015,광주,진단검사의학과,20 ,20 ,537930 ,328330 
2015,광주,결핵과,1857 ,7241 ,1447146740 ,1207127320 
2015,광주,재활의학과,23318 ,150426 ,38366801150 ,29225925820 
2015,광주,핵의학과,1104 ,3247 ,594999060 ,540125660 
2015,광주,가정의학과,91270 ,200420 ,75546097400 ,56096340220 
2015,광주,응급의학과,201343 ,267821 ,29346403710 ,16506912460 
2015,광주,직업환경의학과,1611 ,7755 ,13292550560 ,9796185530 
2015,광주,예방의학과,5 ,5 ,47800 ,28800 
2015,광주,치과,49 ,103 ,178363060 ,131552590 
2015,광주,구강악안면외과,24344 ,51676 ,3805047770 ,2487357890 
2015,광주,치과보철과,5735 ,11083 ,1263548060 ,668743430 
2015,광주,치과교정과,1140 ,1405 ,42023900 ,25368200 
2015,광주,소아치과,11825 ,25616 ,1203669790 ,792859390 
2015,광주,치주과,28887 ,57623 ,2670885340 ,1601389140 
2015,광주,치과보존과,39980 ,94492 ,4632506310 ,2779011890 
2015,광주,구강내과,8309 ,19255 ,1017327080 ,616663080 
2015,광주,예방치과,2449 ,3820 ,266074600 ,152877800 
2015,광주,한방내과,40934 ,143220 ,18063722590 ,13381015750 
2015,광주,한방부인과,1871 ,6751 ,307336550 ,214809010 
2015,광주,한방소아과,16 ,24 ,408100 ,247600 
2015,광주,한방안·이비인후·피부과,2097 ,10636 ,653118920 ,458494250 
2015,광주,한방신경정신과,251 ,899 ,57297720 ,39947670 
2015,광주,침구과,101138 ,332413 ,56855248980 ,41579011190 
2015,광주,한방재활의학과,24352 ,68517 ,8216525320 ,5889778700 
2015,광주,사상체질과,1941 ,5912 ,838865850 ,607650570 
2015,대전,일반의,9 ,9 ,10688160 ,8615490 
2015,대전,내과,288849 ,1401954 ,310148558580 ,247986758430 
2015,대전,신경과,79094 ,289769 ,54758710130 ,39479643550 
2015,대전,정신건강의학과,23620 ,137112 ,22812209030 ,16541199560 
2015,대전,외과,71395 ,249746 ,88436381420 ,73260539560 
2015,대전,정형외과,169213 ,572258 ,105475738430 ,77157713300 
2015,대전,신경외과,77155 ,243226 ,65106319110 ,51597923600 
2015,대전,흉부외과,9388 ,26276 ,15084467220 ,12800127230 
2015,대전,성형외과,10542 ,30717 ,5253991470 ,3777147590 
2015,대전,마취통증의학과,10858 ,42892 ,3472249040 ,2244905560 
2015,대전,산부인과,92926 ,364290 ,48099634160 ,37712750370 
2015,대전,소아청소년과,113273 ,749334 ,59733892720 ,50165801750 
2015,대전,안과,89170 ,220157 ,21148046010 ,14046113000 
2015,대전,이비인후과,66823 ,175523 ,18815433770 ,12659013540 
2015,대전,피부과,43796 ,145531 ,5708860740 ,3079585330 
2015,대전,비뇨의학과,41711 ,144639 ,18063913030 ,12841214010 
2015,대전,영상의학과,1327 ,1705 ,342345070 ,249460220 
2015,대전,방사선종양학과,2708 ,34807 ,8353712830 ,7927544600 
2015,대전,결핵과,5 ,16 ,19964040 ,16848340 
2015,대전,재활의학과,33999 ,278088 ,52611427230 ,39440898320 
2015,대전,핵의학과,614 ,3690 ,473660610 ,427557940 
2015,대전,가정의학과,51138 ,131731 ,26176451740 ,18742044810 
2015,대전,응급의학과,122596 ,152878 ,24275464440 ,13092707500 
2015,대전,직업환경의학과,491 ,1235 ,888138560 ,646437620 
2015,대전,치과,29 ,60 ,64544820 ,45207000 
2015,대전,구강악안면외과,14727 ,32041 ,1648122350 ,1028941580 
2015,대전,치과보철과,2387 ,4995 ,588522430 ,308601150 
2015,대전,치과교정과,256 ,303 ,11943360 ,7224160 
2015,대전,소아치과,8102 ,15715 ,741846860 ,492405300 
2015,대전,치주과,16419 ,29331 ,1439744400 ,865975950 
2015,대전,치과보존과,65862 ,155124 ,7298581620 ,4124503240 
2015,대전,구강내과,3712 ,9276 ,393499260 ,235155010 
2015,대전,영상치의학과,5 ,5 ,210210 ,126410 
2015,대전,예방치과,13 ,13 ,479110 ,292710 
2015,대전,한방내과,10163 ,58515 ,4618301950 ,3565127910 
2015,대전,한방부인과,649 ,3611 ,125456430 ,83024540 
2015,대전,한방소아과,666 ,4472 ,92451010 ,61775100 
2015,대전,한방안·이비인후·피부과,1308 ,9455 ,289042690 ,186749220 
2015,대전,한방신경정신과,442 ,3424 ,160820150 ,109440200 
2015,대전,침구과,13291 ,69618 ,4330925460 ,3124913080 
2015,대전,한방재활의학과,7876 ,46128 ,3336649950 ,2312354570 
2015,울산,일반의,368 ,855 ,103139900 ,82651400 
2015,울산,내과,289071 ,1297455 ,196173955660 ,151931304080 
2015,울산,신경과,40979 ,164560 ,24424953040 ,17311149240 
2015,울산,정신건강의학과,17342 ,124283 ,21564400410 ,15819305400 
2015,울산,외과,74933 ,214044 ,59172277200 ,46998317280 
2015,울산,정형외과,155766 ,657337 ,71116474370 ,50693665310 
2015,울산,신경외과,60627 ,197810 ,36322992170 ,27749333960 
2015,울산,흉부외과,4978 ,13302 ,9406830300 ,8155386050 
2015,울산,성형외과,6068 ,21924 ,2517113530 ,1790774580 
2015,울산,마취통증의학과,5452 ,21506 ,1979712270 ,1330163490 
2015,울산,산부인과,84713 ,381174 ,39621471550 ,30705933150 
2015,울산,소아청소년과,83125 ,531646 ,33934994620 ,28136806140 
2015,울산,안과,16281 ,47455 ,4733580320 ,2883534970 
2015,울산,이비인후과,86848 ,239178 ,13282483040 ,8887213620 
2015,울산,피부과,14571 ,39088 ,1375254910 ,667387100 
2015,울산,비뇨의학과,25958 ,87437 ,9687775370 ,6798635340 
2015,울산,영상의학과,1110 ,1169 ,51693950 ,37629010 
2015,울산,방사선종양학과,1353 ,18148 ,4914047780 ,4656238280 
2015,울산,재활의학과,8738 ,58440 ,21987557070 ,16615533250 
2015,울산,핵의학과,331 ,1223 ,329617630 ,311777530 
2015,울산,가정의학과,34308 ,98071 ,28743853990 ,20691870030 
2015,울산,응급의학과,118465 ,158672 ,15039441070 ,7641214200 
2015,울산,직업환경의학과,34 ,70 ,1082300 ,15200 
2015,울산,예방의학과,4706 ,9160 ,327715540 ,220278990 
2015,울산,치과,4318 ,10615 ,605699830 ,352162250 
2015,울산,구강악안면외과,14822 ,30971 ,1244481790 ,725988990 
2015,울산,치과보철과,940 ,1564 ,299154600 ,151649400 
2015,울산,치과교정과,6 ,6 ,250370 ,150470 
2015,울산,소아치과,1236 ,1952 ,50083330 ,31429530 
2015,울산,치주과,12933 ,19571 ,977337770 ,585834630 
2015,울산,치과보존과,25382 ,61278 ,3417085330 ,1945385720 
2015,울산,구강내과,826 ,853 ,69350640 ,41706640 
2015,울산,예방치과,166 ,173 ,4273070 ,2572870 
2015,울산,한방내과,5048 ,30342 ,2884803930 ,2282893330 
2015,울산,한방부인과,771 ,3585 ,180245530 ,123030890 
2015,울산,한방소아과,229 ,1010 ,79835560 ,58509420 
2015,울산,한방신경정신과,1 ,1 ,20800 ,12500 
2015,울산,침구과,3859 ,21187 ,1268029320 ,951539920 
2015,울산,한방재활의학과,8285 ,37164 ,2382802220 ,1638989340 
2015,울산,사상체질과,727 ,4206 ,252943100 ,177478070 
2015,경기,일반의,1000 ,2032 ,1050218320 ,800144170 
2015,경기,내과,2152850 ,9173420 ,1560249325260 ,1231037805960 
2015,경기,신경과,352365 ,1199228 ,219668326810 ,157511234430 
2015,경기,정신건강의학과,151397 ,884552 ,225950363380 ,167884488230 
2015,경기,외과,528586 ,1606949 ,500431613230 ,412714134110 
2015,경기,정형외과,1485492 ,5372756 ,640833462690 ,466032151190 
2015,경기,신경외과,550742 ,1759499 ,343441060110 ,269881151110 
2015,경기,흉부외과,65547 ,179310 ,113096694910 ,98570542300 
2015,경기,성형외과,84128 ,249220 ,34002011790 ,24304155100 
2015,경기,마취통증의학과,69074 ,227550 ,17264660700 ,10753490800 
2015,경기,산부인과,621518 ,2476806 ,267808079680 ,212190792130 
2015,경기,소아청소년과,547188 ,2735630 ,225342447010 ,183430966410 
2015,경기,안과,332559 ,840279 ,72640318060 ,46949605120 
2015,경기,이비인후과,333466 ,838438 ,78610266760 ,52887565070 
2015,경기,피부과,194803 ,592414 ,21927222530 ,10215180780 
2015,경기,비뇨의학과,245893 ,774603 ,91566189490 ,65826460920 
2015,경기,영상의학과,19354 ,28111 ,2597333370 ,1486819580 
2015,경기,방사선종양학과,15837 ,189209 ,48517849340 ,45969010120 
2015,경기,병리과,7 ,20 ,721370 ,361270 
2015,경기,진단검사의학과,1079 ,2450 ,1441787320 ,1174890880 
2015,경기,결핵과,246 ,514 ,435064920 ,322972630 
2015,경기,재활의학과,132505 ,937904 ,317000641740 ,242770925480 
2015,경기,핵의학과,2100 ,7221 ,1912065840 ,1781131190 
2015,경기,가정의학과,265646 ,749961 ,189821804830 ,142375429840 
2015,경기,응급의학과,1069992 ,1392597 ,161447042610 ,86292709830 
2015,경기,직업환경의학과,2590 ,4838 ,901960920 ,614988940 
2015,경기,예방의학과,586 ,1807 ,1714078770 ,1288448450 
2015,경기,치과,2337 ,5139 ,393817480 ,248984570 
2015,경기,구강악안면외과,83682 ,189175 ,8954428100 ,4897528940 
2015,경기,치과보철과,21560 ,37238 ,3548633580 ,1860483110 
2015,경기,치과교정과,1368 ,1600 ,57845830 ,34472060 
2015,경기,소아치과,16705 ,29947 ,1154607130 ,757287550 
2015,경기,치주과,74564 ,125268 ,5619352840 ,3344291340 
2015,경기,치과보존과,167929 ,400484 ,18306278650 ,9582799620 
2015,경기,구강내과,3634 ,7259 ,198551040 ,119824030 
2015,경기,영상치의학과,903 ,1311 ,40326040 ,24170240 
2015,경기,예방치과,1589 ,1641 ,87033960 ,52302760 
2015,경기,한방내과,50883 ,241490 ,19577599420 ,15024314240 
2015,경기,한방부인과,3381 ,14112 ,625514270 ,420788450 
2015,경기,한방소아과,1411 ,3148 ,69264080 ,46292270 
2015,경기,한방안·이비인후·피부과,666 ,2198 ,66665650 ,45590050 
2015,경기,한방신경정신과,3866 ,17953 ,705402160 ,460153110 
2015,경기,침구과,54505 ,242838 ,15775945630 ,11578235970 
2015,경기,한방재활의학과,39057 ,193912 ,11117739410 ,7637206290 
2015,경기,사상체질과,2216 ,12246 ,542429640 ,378626240 
2015,경기,한방응급,843 ,1066 ,32356050 ,19496950 
2015,경기,한방,2 ,2 ,75300 ,48300 
2015,강원,일반의,260 ,837 ,815146630 ,605840220 
2015,강원,내과,339350 ,1438985 ,251511395980 ,199108959850 
2015,강원,신경과,45438 ,160296 ,24598876570 ,17613655050 
2015,강원,정신건강의학과,27078 ,155924 ,27351219410 ,20187133510 
2015,강원,외과,75167 ,186031 ,50364105050 ,41037141540 
2015,강원,정형외과,210938 ,712133 ,85197832520 ,61408392920 
2015,강원,신경외과,72732 ,203639 ,43889785110 ,34664865220 
2015,강원,흉부외과,7014 ,18340 ,6817206790 ,5509765500 
2015,강원,성형외과,7289 ,20675 ,2932228320 ,2120198560 
2015,강원,마취통증의학과,8644 ,35304 ,2347004280 ,1436614930 
2015,강원,산부인과,36170 ,103544 ,13968502990 ,10646419160 
2015,강원,소아청소년과,48092 ,166745 ,21400608120 ,17998416340 
2015,강원,안과,34236 ,89085 ,9407001590 ,6239916830 
2015,강원,이비인후과,54855 ,149768 ,11099439900 ,7709376230 
2015,강원,피부과,20792 ,52514 ,2096995330 ,1023700420 
2015,강원,비뇨의학과,32797 ,105064 ,12852242850 ,9294367670 
2015,강원,영상의학과,493 ,645 ,108220810 ,71509310 
2015,강원,방사선종양학과,2344 ,29350 ,6899502430 ,6544816530 
2015,강원,병리과,17 ,114 ,177213170 ,132414430 
2015,강원,재활의학과,13329 ,94745 ,23325946240 ,17801927590 
2015,강원,핵의학과,11 ,39 ,3475970 ,2788070 
2015,강원,가정의학과,46552 ,125355 ,15606631070 ,11288228020 
2015,강원,응급의학과,173456 ,234297 ,26795613540 ,15084761120 
2015,강원,직업환경의학과,498 ,2641 ,248603850 ,182761120 
2015,강원,예방의학과,355 ,1226 ,1071093190 ,816136750 
2015,강원,구강악안면외과,12118 ,26298 ,1678204930 ,972583270 
2015,강원,치과보철과,3919 ,7950 ,877198060 ,468787100 
2015,강원,치과교정과,204 ,248 ,7795040 ,1971240 
2015,강원,소아치과,3552 ,7494 ,391367240 ,236848150 
2015,강원,치주과,7299 ,16061 ,670928200 ,400087500 
2015,강원,치과보존과,13063 ,26674 ,1046550050 ,560162670 
2015,강원,구강내과,5654 ,7744 ,360975030 ,217907330 
2015,강원,영상치의학과,3 ,3 ,198630 ,119330 
2015,강원,구강병리과,1 ,1 ,228430 ,217030 
2015,강원,예방치과,1164 ,1317 ,74357530 ,45936730 
2015,강원,한방내과,3433 ,13317 ,880012070 ,676768590 
2015,강원,한방부인과,225 ,1332 ,48534280 ,32769690 
2015,강원,한방안·이비인후·피부과,678 ,4121 ,164741420 ,109804670 
2015,강원,한방신경정신과,1760 ,8756 ,648162990 ,465988270 
2015,강원,침구과,4621 ,19588 ,1035052740 ,751890070 
2015,강원,한방재활의학과,1706 ,6032 ,249069660 ,164577850 
2015,강원,사상체질과,1489 ,5951 ,280838010 ,194528830 
2015,강원,한방응급,398 ,475 ,14950320 ,9032120 
2015,충북,일반의,106 ,299 ,452567240 ,336974730 
2015,충북,내과,280732 ,1220231 ,192787240710 ,149616810180 
2015,충북,신경과,44414 ,156276 ,19037654510 ,13143586620 
2015,충북,정신건강의학과,20985 ,123569 ,36715998790 ,27911589280 
2015,충북,외과,57639 ,156128 ,49938651950 ,39500632070 
2015,충북,정형외과,163994 ,577291 ,83345865810 ,61039799120 
2015,충북,신경외과,77215 ,241870 ,47478253840 ,36127949170 
2015,충북,흉부외과,5202 ,11851 ,5489376550 ,4385321070 
2015,충북,성형외과,9607 ,37476 ,3141051740 ,2288515920 
2015,충북,마취통증의학과,9188 ,18040 ,1734990140 ,1144939130 
2015,충북,산부인과,60419 ,210131 ,21754036570 ,16778210050 
2015,충북,소아청소년과,77132 ,447453 ,32043351870 ,25697167350 
2015,충북,안과,20740 ,47444 ,3846463210 ,2367953810 
2015,충북,이비인후과,40925 ,108161 ,8369264960 ,5396616110 
2015,충북,피부과,14012 ,42034 ,1149243840 ,480724630 
2015,충북,비뇨의학과,30511 ,102764 ,12075455130 ,8395041610 
2015,충북,영상의학과,621 ,654 ,104465260 ,57486070 
2015,충북,방사선종양학과,746 ,16106 ,4189673200 ,3965069340 
2015,충북,진단검사의학과,1354 ,3050 ,109244940 ,81579610 
2015,충북,결핵과,1 ,1 ,10590 ,6890 
2015,충북,재활의학과,17252 ,94701 ,25260776140 ,18919747360 
2015,충북,핵의학과,14 ,26 ,36523940 ,24476940 
2015,충북,가정의학과,54442 ,132012 ,25889475260 ,18657677840 
